,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,ResultSpeed,ResultDir
1759,2,2011-09-21,72,57,65.0,11.5,49,56.0,0.0,0.0,-,-, ,9.4,24
1760,1,2011-09-22,64,51,58.0,-4.0,47,52.0,7.0,0.0,0539,1749, ,4.6,27
1761,2,2011-09-22,63,53,58.0,4.5,47,52.0,7.0,0.0,-,-, ,6.5,25
1762,1,2011-09-23,62,48,55.0,-6.0,44,49.0,10.0,0.0,0540,1748, ,5.9,36
1763,2,2011-09-23,62,48,55.0,1.5,46,51.0,10.0,0.0,-,-,RA,4.1,36
1764,1,2011-09-24,62,51,57.0,-4.0,49,51.0,8.0,0.0,0541,1746,RA BR,3.6,3
1765,2,2011-09-24,63,51,57.0,3.5,48,52.0,8.0,0.0,-,-,RA BR,2.9,4
1766,1,2011-09-25,64,51,58.0,-3.0,53,55.0,7.0,0.0,0542,1744,RA,4.1,14
1767,2,2011-09-25,65,53,59.0,5.5,53,55.0,6.0,0.0,-,-,RA BR,4.7,13
1768,1,2011-09-26,60,53,57.0,-3.0,51,53.0,8.0,0.0,0543,1742,RA BR,8.8,18
1769,2,2011-09-26,63,53,58.0,4.5,50,53.0,7.0,0.0,-,-,RA BR,8.1,19
1770,1,2011-09-27,63,54,59.0,-1.0,53,55.0,6.0,0.0,0544,1741,RA BR,4.3,6
1771,2,2011-09-27,63,54,59.0,5.5,53,55.0,6.0,0.0,-,-,RA BR,2.4,5
1772,1,2011-09-28,63,53,58.0,-1.0,54,55.0,7.0,0.0,0545,1739,RA BR,6.5,32
1773,2,2011-09-28,64,53,59.0,5.5,54,55.0,6.0,0.0,-,-,RA BR,5.7,32
1774,1,2011-09-29,66,49,58.0,-1.0,51,53.0,7.0,0.0,0546,1737,RA BR,11.7,28
1775,2,2011-09-29,66,51,59.0,5.5,50,54.0,6.0,0.0,-,-,RA DZ BR,11.2,27
1776,1,2011-09-30,57,45,51.0,-8.0,41,47.0,14.0,0.0,0547,1735,RA,14.6,34
1777,2,2011-09-30,58,47,53.0,-0.5,42,47.0,12.0,0.0,-,-,RA,15.4,34
1778,1,2011-10-01,56,42,49.0,-9.0,40,45.0,16.0,0.0,0548,1734, ,9.6,36
1779,2,2011-10-01,56,44,50.0,-3.5,40,45.0,15.0,0.0,-,-, ,10.7,35
1780,1,2011-10-02,66,41,54.0,-4.0,38,46.0,11.0,0.0,0549,1732, ,4.7,32
1781,2,2011-10-02,65,41,53.0,-0.5,39,46.0,12.0,0.0,-,-, ,4.1,32
1782,1,2011-10-03,69,44,57.0,0.0,45,50.0,8.0,0.0,0550,1730, ,3.4,3
1783,2,2011-10-03,70,45,58.0,4.5,44,50.0,7.0,0.0,-,-, ,3.6,2
1784,1,2011-10-04,76,43,60.0,3.0,47,52.0,5.0,0.0,0552,1729, ,1.1,16
1785,2,2011-10-04,74,46,60.0,6.5,47,53.0,5.0,0.0,-,-, ,0.7,15
1786,1,2011-10-05,80,49,65.0,8.0,48,55.0,0.0,0.0,0553,1727, ,1.9,18
1787,2,2011-10-05,80,52,66.0,12.5,47,55.0,0.0,1.0,-,-, ,1.3,17
1788,1,2011-10-06,81,50,66.0,10.0,51,58.0,0.0,1.0,0554,1725, ,3.8,15
1789,2,2011-10-06,81,56,69.0,15.5,50,58.0,0.0,4.0,-,-, ,3.9,15
1790,1,2011-10-07,84,54,69.0,13.0,53,59.0,0.0,4.0,0555,1724, ,7.5,18
1791,2,2011-10-07,84,59,72.0,18.5,51,59.0,0.0,7.0,-,-, ,6.4,17
1792,1,2011-10-08,82,54,68.0,12.0,54,60.0,0.0,3.0,0556,1722, ,7.2,19
1793,2,2011-10-08,82,61,72.0,18.5,53,60.0,0.0,7.0,-,-, ,6.3,19
1794,1,2011-10-09,80,52,66.0,11.0,51,58.0,0.0,1.0,0557,1720, ,2.8,9
1795,2,2011-10-09,80,56,68.0,14.5,51,58.0,0.0,3.0,-,-, ,3.1,10
1796,1,2011-10-10,76,54,65.0,10.0,51,57.0,0.0,0.0,0558,1719, ,5.2,16
1797,2,2011-10-10,77,58,68.0,14.5,49,58.0,0.0,3.0,-,-, ,5.9,16
1798,1,2011-10-11,79,57,68.0,14.0,54,60.0,0.0,3.0,0559,1717, ,4.1,15
1799,2,2011-10-11,78,58,68.0,14.5,52,59.0,0.0,3.0,-,-, ,3.8,13
1800,1,2011-10-12,78,55,67.0,13.0,52,58.0,0.0,2.0,0600,1715, ,7.0,14
1801,2,2011-10-12,77,57,67.0,13.5,51,58.0,0.0,2.0,-,-, ,6.0,14
1802,1,2011-10-13,66,52,59.0,6.0,55,58.0,6.0,0.0,0602,1714,RA BR,4.3,26
1803,2,2011-10-13,64,52,58.0,4.5,55,57.0,7.0,0.0,-,-,RA BR,2.8,24
1804,1,2011-10-14,62,48,55.0,2.0,41,48.0,10.0,0.0,0603,1712, ,15.4,28
1805,2,2011-10-14,61,49,55.0,1.5,41,48.0,10.0,0.0,-,-, ,15.1,27
1806,1,2011-10-15,62,47,55.0,2.0,36,46.0,10.0,0.0,0604,1711, ,14.8,27
1807,2,2011-10-15,61,47,54.0,0.5,36,46.0,11.0,0.0,-,-, ,14.9,26
1808,1,2011-10-16,62,48,55.0,3.0,39,46.0,10.0,0.0,0605,1709,RA,7.4,28
1809,2,2011-10-16,60,46,53.0,-0.5,39,46.0,12.0,0.0,-,-,RA,6.7,26
1810,1,2011-10-17,59,41,50.0,-2.0,33,42.0,15.0,0.0,0606,1707, ,10.2,26
1811,2,2011-10-17,57,40,49.0,-4.5,33,42.0,16.0,0.0,-,-, ,11.2,25
1812,1,2011-10-18,54,41,48.0,-3.0,37,43.0,17.0,0.0,0607,1706,RA,6.4,1
1813,2,2011-10-18,54,40,47.0,-6.5,38,43.0,18.0,0.0,-,-,RA DZ BR,5.3,36
1814,1,2011-10-19,49,44,47.0,-4.0,40,44.0,18.0,0.0,0608,1704,RA BR,17.1,36
1815,2,2011-10-19,49,44,47.0,-6.5,41,44.0,18.0,0.0,-,-,RA BR,19.6,1
1816,1,2011-10-20,47,43,45.0,-5.0,37,42.0,20.0,0.0,0610,1703,RA,15.8,32
1817,2,2011-10-20,46,42,44.0,-9.5,38,42.0,21.0,0.0,-,-,RA,14.4,31
1818,1,2011-10-21,55,38,47.0,-3.0,34,41.0,18.0,0.0,0611,1701, ,4.6,29
1819,2,2011-10-21,54,37,46.0,-7.5,34,41.0,19.0,0.0,-,-, ,4.3,28
1820,1,2011-10-22,66,34,50.0,0.0,37,44.0,15.0,0.0,0612,1660, ,3.2,23
1821,2,2011-10-22,66,38,52.0,-1.5,37,45.0,13.0,0.0,-,-, ,3.7,21
1822,1,2011-10-23,68,38,53.0,4.0,41,48.0,12.0,0.0,0613,1658,TSRA RA BR,6.1,22
1823,2,2011-10-23,67,41,54.0,0.5,42,49.0,11.0,0.0,-,-,TSRA RA,5.9,23
1824,1,2011-10-24,63,45,54.0,5.0,39,46.0,11.0,0.0,0614,1657, ,5.7,28
1825,2,2011-10-24,63,45,54.0,0.5,39,47.0,11.0,0.0,-,-,RA,5.0,27
1826,1,2011-10-25,74,45,60.0,12.0,46,53.0,5.0,0.0,0616,1656,RA,7.6,19
1827,2,2011-10-25,74,49,62.0,8.5,45,53.0,3.0,0.0,-,-,TS TSRA BR,9.0,19
1828,1,2011-10-26,53,47,50.0,2.0,42,46.0,15.0,0.0,0617,1654, ,12.4,36
1829,2,2011-10-26,54,47,51.0,-2.5,42,46.0,14.0,0.0,-,-,BR,13.9,36
1830,1,2011-10-27,53,39,46.0,-2.0,37,42.0,19.0,0.0,0618,1653,RA,3.6,35
1831,2,2011-10-27,51,38,45.0,-8.5,38,42.0,20.0,0.0,-,-,RA BR,3.5,1
1832,1,2011-10-28,55,35,45.0,-2.0,33,40.0,20.0,0.0,0619,1651, ,4.9,22
1833,2,2011-10-28,54,36,45.0,-8.5,32,40.0,20.0,0.0,-,-, ,5.2,21
1834,1,2011-10-29,55,34,45.0,-2.0,30,38.0,20.0,0.0,0620,1650, ,4.6,28
1835,2,2011-10-29,54,36,45.0,-8.5,29,38.0,20.0,0.0,-,-, ,3.8,26
1836,1,2011-10-30,57,33,45.0,-1.0,36,41.0,20.0,0.0,0622,1649,RA BR,10.6,19
1837,2,2011-10-30,57,37,47.0,-6.5,34,42.0,18.0,0.0,-,-,RA,10.6,19
1838,1,2011-10-31,53,36,45.0,-1.0,36,40.0,20.0,0.0,0623,1647,BR,3.9,25
1839,2,2011-10-31,53,39,46.0,-7.5,35,41.0,19.0,0.0,-,-,BR,4.4,24
1840,1,2012-05-01,65,49,57.0,4.0,52,55.0,8.0,0.0,0448,1849,RA BR HZ,6.2,12
1841,2,2012-05-01,64,52,58.0,4.5,53,56.0,7.0,0.0,-,-,RA BR HZ,5.5,12
1842,1,2012-05-02,80,58,69.0,15.0,60,64.0,0.0,4.0,0447,1850,FG+ BR,8.1,21
1843,2,2012-05-02,78,60,69.0,15.5,60,64.0,0.0,4.0,-,-,BR,7.5,20
1844,1,2012-05-03,86,66,76.0,22.0,65,69.0,0.0,11.0,0446,1851,TS TSRA,10.8,21
1845,2,2012-05-03,86,69,78.0,24.5,64,69.0,0.0,13.0,-,-,TSRA RA BR VCTS,12.8,21
1846,1,2012-05-04,73,55,64.0,10.0,55,58.0,1.0,0.0,0444,1852,TSRA BR HZ,5.2,5
1847,2,2012-05-04,72,51,62.0,8.5,55,58.0,3.0,0.0,-,-,TSRA BR HZ,6.8,2
1848,1,2012-05-05,60,52,56.0,1.0,52,54.0,9.0,0.0,0443,1853,RA BR HZ,8.0,4
1849,2,2012-05-05,63,53,58.0,4.5,54,56.0,7.0,0.0,-,-,BR HZ,7.4,2
1850,1,2012-05-06,70,51,61.0,6.0,53,56.0,4.0,0.0,0442,1855,TS TSRA RA BR,5.0,6
1851,2,2012-05-06,73,54,64.0,10.5,54,57.0,1.0,0.0,-,-,TSRA BR,3.4,6
1852,1,2012-05-07,64,52,58.0,3.0,55,57.0,7.0,0.0,0441,1856,TSRA RA FG+ FG BR HZ,2.3,34
1853,2,2012-05-07,61,54,58.0,4.5,56,57.0,7.0,0.0,-,-,TSRA RA FG+ FG BR,1.4,5
1854,1,2012-05-08,70,52,61.0,5.0,45,53.0,4.0,0.0,0439,1857,BR,8.3,28
1855,2,2012-05-08,70,51,61.0,7.5,45,53.0,4.0,0.0,-,-,FG+,8.4,27
1856,1,2012-05-09,60,47,54.0,-2.0,43,49.0,11.0,0.0,0438,1858,RA,4.2,1
1857,2,2012-05-09,60,46,53.0,-0.5,43,48.0,12.0,0.0,-,-, ,3.9,36
1858,1,2012-05-10,67,46,57.0,1.0,34,46.0,8.0,0.0,0437,1859, ,3.2,5
1859,2,2012-05-10,65,45,55.0,1.5,33,46.0,10.0,0.0,-,-, ,2.8,4
1860,1,2012-05-11,78,43,61.0,4.0,40,52.0,4.0,0.0,0436,1860, ,9.3,20
1861,2,2012-05-11,78,48,63.0,9.5,38,52.0,2.0,0.0,-,-, ,9.3,20
1862,1,2012-05-12,69,53,61.0,4.0,42,51.0,4.0,0.0,0435,1901,RA,5.7,3
1863,2,2012-05-12,67,51,59.0,5.5,45,51.0,6.0,0.0,-,-,TSRA RA,5.4,2
1864,1,2012-05-13,72,50,61.0,3.0,31,48.0,4.0,0.0,0434,1902, ,7.4,4
1865,2,2012-05-13,69,53,61.0,7.5,33,48.0,4.0,0.0,-,-, ,8.4,2
1866,1,2012-05-14,82,43,63.0,5.0,36,51.0,2.0,0.0,0433,1903, ,2.5,19
1867,2,2012-05-14,78,46,62.0,8.5,36,51.0,3.0,0.0,-,-, ,1.8,14
1868,1,2012-05-15,86,57,72.0,14.0,45,57.0,0.0,7.0,0432,1904,TS RA,6.9,25
1869,2,2012-05-15,84,56,70.0,16.5,44,56.0,0.0,5.0,-,-,RA,9.1,24
1870,1,2012-05-16,65,50,58.0,-1.0,33,46.0,7.0,0.0,0431,1905, ,9.6,5
1871,2,2012-05-16,63,52,58.0,4.5,33,46.0,7.0,0.0,-,-, ,11.6,4
1872,1,2012-05-17,74,45,60.0,1.0,39,50.0,5.0,0.0,0430,1906, ,5.3,11
1873,2,2012-05-17,71,49,60.0,6.5,40,51.0,5.0,0.0,-,-, ,5.3,11
1874,1,2012-05-18,85,53,69.0,9.0,41,54.0,0.0,4.0,0429,1907, ,8.7,16
1875,2,2012-05-18,85,57,71.0,17.5,38,54.0,0.0,6.0,-,-, ,7.4,15
1876,1,2012-05-19,92,59,76.0,16.0,53,62.0,0.0,11.0,0428,1908, ,8.2,17
1877,2,2012-05-19,91,64,78.0,24.5,52,62.0,0.0,13.0,-,-, ,7.3,16
1878,1,2012-05-20,93,65,79.0,18.0,57,65.0,0.0,14.0,0427,1909,TSRA RA,8.2,22
1879,2,2012-05-20,92,65,79.0,25.5,57,65.0,0.0,14.0,-,-,TSRA RA,9.4,21
1880,1,2012-05-21,67,54,61.0,0.0,44,52.0,4.0,0.0,0426,1910, ,11.6,1
1881,2,2012-05-21,65,54,60.0,6.5,44,52.0,5.0,0.0,-,-, ,12.5,36
1882,1,2012-05-22,71,50,61.0,0.0,41,51.0,4.0,0.0,0425,1911, ,6.1,5
1883,2,2012-05-22,68,49,59.0,5.5,42,51.0,6.0,0.0,-,-, ,5.9,4
1884,1,2012-05-23,82,47,65.0,4.0,42,54.0,0.0,0.0,0425,1912, ,6.6,16
1885,2,2012-05-23,82,49,66.0,12.5,41,54.0,0.0,1.0,-,-, ,5.9,16
1886,1,2012-05-24,90,64,77.0,15.0,53,63.0,0.0,12.0,0424,1913, ,17.5,18
1887,2,2012-05-24,90,67,79.0,25.5,52,63.0,0.0,14.0,-,-, ,15.1,18
1888,1,2012-05-25,83,65,74.0,12.0,49,59.0,0.0,9.0,0423,1914, ,3.4,3
1889,2,2012-05-25,80,67,74.0,20.5,49,59.0,0.0,9.0,-,-, ,4.3,5
1890,1,2012-05-26,86,60,73.0,11.0,54,61.0,0.0,8.0,0422,1915,RA,9.6,7
1891,2,2012-05-26,82,63,73.0,19.5,54,62.0,0.0,8.0,-,-, ,10.4,7
1892,1,2012-05-27,97,70,84.0,22.0,59,68.0,0.0,19.0,0422,1916, ,8.7,18
1893,2,2012-05-27,97,73,85.0,31.5,58,68.0,0.0,20.0,-,-, ,9.4,18
1894,1,2012-05-28,95,77,86.0,23.0,60,69.0,0.0,21.0,0421,1916, ,13.4,22
1895,2,2012-05-28,94,74,84.0,30.5,60,68.0,0.0,19.0,-,-,RA,14.2,22
1896,1,2012-05-29,85,61,73.0,9.0,46,59.0,0.0,8.0,0421,1917, ,11.1,28
1897,2,2012-05-29,85,64,75.0,21.5,45,59.0,0.0,10.0,-,-, ,10.2,28
1898,1,2012-05-30,70,53,62.0,-2.0,46,53.0,3.0,0.0,0420,1918, ,5.4,36
1899,2,2012-05-30,69,53,61.0,7.5,46,53.0,4.0,0.0,-,-, ,5.9,36
1900,1,2012-05-31,54,47,51.0,-13.0,45,48.0,14.0,0.0,0420,1919,RA BR,10.3,4
1901,2,2012-05-31,55,49,52.0,-1.5,45,48.0,13.0,0.0,-,-,RA BR,12.4,3
1902,1,2012-06-01,65,49,57.0,-7.0,43,49.0,8.0,0.0,0419,1920,RA,7.3,36
1903,2,2012-06-01,64,49,57.0,3.5,44,49.0,8.0,0.0,-,-,RA BR,9.0,36
1904,1,2012-06-02,76,49,63.0,-1.0,46,55.0,2.0,0.0,0419,1920, ,10.6,26
1905,2,2012-06-02,74,49,62.0,8.5,47,55.0,3.0,0.0,-,-, ,11.7,25
1906,1,2012-06-03,81,57,69.0,5.0,48,58.0,0.0,4.0,0418,1921, ,9.5,28
1907,2,2012-06-03,80,56,68.0,14.5,48,58.0,0.0,3.0,-,-, ,8.6,27
1908,1,2012-06-04,75,59,67.0,3.0,47,56.0,0.0,2.0,0418,1922, ,7.5,4
1909,2,2012-06-04,74,59,67.0,13.5,47,56.0,0.0,2.0,-,-, ,7.9,2
1910,1,2012-06-05,70,57,64.0,-1.0,49,56.0,1.0,0.0,0417,1923, ,8.9,4
1911,2,2012-06-05,69,57,63.0,9.5,49,56.0,2.0,0.0,-,-, ,9.6,3
1912,1,2012-06-06,76,52,64.0,-2.0,46,55.0,1.0,0.0,0417,1923, ,6.2,4
1913,2,2012-06-06,74,56,65.0,11.5,47,56.0,0.0,0.0,-,-, ,5.7,3
1914,1,2012-06-07,82,54,68.0,2.0,44,56.0,0.0,3.0,0417,1924, ,2.2,10
1915,2,2012-06-07,78,54,66.0,12.5,45,56.0,0.0,1.0,-,-, ,3.3,9
1916,1,2012-06-08,88,54,71.0,5.0,49,60.0,0.0,6.0,0417,1925, ,7.2,25
1917,2,2012-06-08,87,59,73.0,19.5,48,60.0,0.0,8.0,-,-, ,6.6,23
1918,1,2012-06-09,90,65,78.0,12.0,50,62.0,0.0,13.0,0416,1925, ,9.3,22
1919,2,2012-06-09,89,66,78.0,24.5,50,62.0,0.0,13.0,-,-, ,9.4,22
1920,1,2012-06-10,93,67,80.0,13.0,56,66.0,0.0,15.0,0416,1926, ,11.9,19
1921,2,2012-06-10,92,71,82.0,28.5,55,65.0,0.0,17.0,-,-, ,10.4,18
1922,1,2012-06-11,90,70,80.0,13.0,62,68.0,0.0,15.0,0416,1926,RA,8.9,23
1923,2,2012-06-11,90,72,81.0,27.5,63,69.0,0.0,16.0,-,-, ,9.4,22
1924,1,2012-06-12,78,59,69.0,1.0,46,57.0,0.0,4.0,0416,1927, ,7.0,33
1925,2,2012-06-12,77,62,70.0,16.5,47,57.0,0.0,5.0,-,-, ,6.0,34
1926,1,2012-06-13,72,54,63.0,-5.0,45,55.0,2.0,0.0,0416,1927, ,7.2,8
1927,2,2012-06-13,71,57,64.0,10.5,45,55.0,1.0,0.0,-,-, ,8.3,8
1928,1,2012-06-14,87,56,72.0,4.0,48,59.0,0.0,7.0,0416,1928, ,7.9,13
1929,2,2012-06-14,86,60,73.0,19.5,48,59.0,0.0,8.0,-,-, ,7.3,12
1930,1,2012-06-15,94,59,77.0,9.0,49,62.0,0.0,12.0,0416,1928, ,8.2,16
1931,2,2012-06-15,93,67,80.0,26.5,48,61.0,0.0,15.0,-,-, ,7.4,15
1932,1,2012-06-16,94,69,82.0,13.0,60,68.0,0.0,17.0,0416,1929,RA BR,10.0,20
1933,2,2012-06-16,94,69,82.0,28.5,60,68.0,0.0,17.0,-,-,RA BR,11.9,19
1934,1,2012-06-17,87,69,78.0,9.0,59,66.0,0.0,13.0,0416,1929,RA BR,5.7,23
1935,2,2012-06-17,85,68,77.0,23.5,59,66.0,0.0,12.0,-,-,RA BR,5.3,23
1936,1,2012-06-18,94,69,82.0,12.0,65,71.0,0.0,17.0,0416,1929, ,16.8,21
1937,2,2012-06-18,92,72,82.0,28.5,65,71.0,0.0,17.0,-,-, ,16.9,21
1938,1,2012-06-19,95,78,87.0,17.0,65,72.0,0.0,22.0,0416,1930, ,14.9,21
1939,2,2012-06-19,94,75,85.0,31.5,65,71.0,0.0,20.0,-,-, ,13.6,20
1940,1,2012-06-20,95,77,86.0,16.0,62,71.0,0.0,21.0,0416,1930, ,15.2,21
1941,2,2012-06-20,93,76,85.0,31.5,62,70.0,0.0,20.0,-,-, ,14.8,20
1942,1,2012-06-21,85,70,78.0,8.0,59,66.0,0.0,13.0,0416,1930,RA,7.5,27
1943,2,2012-06-21,83,70,77.0,23.5,60,67.0,0.0,12.0,-,-, ,7.2,26
1944,1,2012-06-22,87,64,76.0,6.0,52,62.0,0.0,11.0,0417,1931, ,2.6,34
1945,2,2012-06-22,83,63,73.0,19.5,52,62.0,0.0,8.0,-,-, ,1.7,5
1946,1,2012-06-23,87,62,75.0,5.0,55,64.0,0.0,10.0,0417,1931, ,3.2,8
1947,2,2012-06-23,86,63,75.0,21.5,55,63.0,0.0,10.0,-,-, ,3.0,8
1948,1,2012-06-24,94,65,80.0,9.0,57,65.0,0.0,15.0,0417,1931, ,3.1,4
1949,2,2012-06-24,92,70,81.0,27.5,58,66.0,0.0,16.0,-,-, ,1.7,3
1950,1,2012-06-25,76,60,68.0,-3.0,49,58.0,0.0,3.0,0417,1931, ,13.6,4
1951,2,2012-06-25,74,63,69.0,15.5,48,58.0,0.0,4.0,-,-, ,15.4,3
1952,1,2012-06-26,83,56,70.0,-1.0,50,59.0,0.0,5.0,0418,1931, ,3.5,9
1953,2,2012-06-26,81,63,72.0,18.5,51,60.0,0.0,7.0,-,-, ,5.6,9
1954,1,2012-06-27,92,57,75.0,4.0,51,63.0,0.0,10.0,0418,1931, ,12.1,20
1955,2,2012-06-27,90,64,77.0,23.5,51,63.0,0.0,12.0,-,-, ,11.3,20
1956,1,2012-06-28,100,76,88.0,17.0,69,74.0,0.0,23.0,0419,1931,TSRA HZ,6.4,26
1957,2,2012-06-28,101,77,89.0,35.5,68,74.0,0.0,24.0,-,-,TSRA,8.4,25
1958,1,2012-06-29,88,69,79.0,8.0,61,67.0,0.0,14.0,0419,1931,TS TSRA RA,2.4,4
1959,2,2012-06-29,88,70,79.0,25.5,62,69.0,0.0,14.0,-,-,TSRA RA BR HZ,1.8,35
1960,1,2012-06-30,92,69,81.0,9.0,67,72.0,0.0,16.0,0419,1931, ,6.0,24
1961,2,2012-06-30,89,70,80.0,26.5,68,72.0,0.0,15.0,-,-, ,6.9,23
1962,1,2012-07-01,91,68,80.0,8.0,67,71.0,0.0,15.0,0420,1931, ,3.1,23
1963,2,2012-07-01,90,66,78.0,24.5,68,72.0,0.0,13.0,-,-,TSRA RA,2.8,22
1964,1,2012-07-02,98,71,85.0,13.0,69,74.0,0.0,20.0,0420,1931,BR HZ,4.4,23
1965,2,2012-07-02,97,74,86.0,32.5,69,74.0,0.0,21.0,-,-, ,5.8,23
1966,1,2012-07-03,96,77,87.0,15.0,67,74.0,0.0,22.0,0421,1931, ,9.4,25
1967,2,2012-07-03,95,77,86.0,32.5,67,73.0,0.0,21.0,-,-, ,9.7,23
1968,1,2012-07-04,102,79,91.0,19.0,68,75.0,0.0,26.0,0422,1930, ,9.4,25
1969,2,2012-07-04,101,80,91.0,37.5,68,75.0,0.0,26.0,-,-, ,8.2,25
1970,1,2012-07-05,103,79,91.0,19.0,69,75.0,0.0,26.0,0422,1930,TSRA,5.5,24
1971,2,2012-07-05,102,79,91.0,37.5,68,75.0,0.0,26.0,-,-,RA,4.1,26
1972,1,2012-07-06,103,82,93.0,21.0,71,77.0,0.0,28.0,0423,1930, ,6.5,27
1973,2,2012-07-06,104,83,94.0,40.5,71,77.0,0.0,29.0,-,-, ,4.9,28
1974,1,2012-07-07,98,73,86.0,14.0,67,72.0,0.0,21.0,0423,1930, ,7.9,2
1975,2,2012-07-07,98,74,86.0,32.5,68,73.0,0.0,21.0,-,-, ,7.6,1
1976,1,2012-07-08,85,68,77.0,4.0,56,65.0,0.0,12.0,0424,1929, ,11.3,3
1977,2,2012-07-08,85,74,80.0,26.5,56,65.0,0.0,15.0,-,-, ,12.7,3
1978,1,2012-07-09,91,66,79.0,6.0,57,65.0,0.0,14.0,0425,1929, ,4.7,5
1979,2,2012-07-09,88,68,78.0,24.5,59,66.0,0.0,13.0,-,-, ,4.9,6
1980,1,2012-07-10,83,67,75.0,2.0,55,64.0,0.0,10.0,0425,1929, ,9.9,4
1981,2,2012-07-10,82,71,77.0,23.5,56,64.0,0.0,12.0,-,-, ,10.8,4
1982,1,2012-07-11,87,64,76.0,3.0,57,65.0,0.0,11.0,0426,1928, ,5.8,9
1983,2,2012-07-11,86,69,78.0,24.5,57,65.0,0.0,13.0,-,-, ,7.3,8
1984,1,2012-07-12,91,66,79.0,6.0,54,65.0,0.0,14.0,0427,1928, ,6.4,11
1985,2,2012-07-12,90,71,81.0,27.5,53,64.0,0.0,16.0,-,-, ,8.1,11
1986,1,2012-07-13,93,70,82.0,9.0,63,69.0,0.0,17.0,0428,1927,TS TSRA RA BR,3.4,15
1987,2,2012-07-13,93,73,83.0,29.5,63,69.0,0.0,18.0,-,-,TSRA,3.2,13
1988,1,2012-07-14,90,70,80.0,7.0,65,70.0,0.0,15.0,0428,1927, ,2.0,25
1989,2,2012-07-14,89,71,80.0,26.5,66,70.0,0.0,15.0,-,-,HZ,1.1,22
1990,1,2012-07-15,95,71,83.0,9.0,66,71.0,0.0,18.0,0429,1926, ,2.2,27
1991,2,2012-07-15,95,70,83.0,29.5,66,72.0,0.0,18.0,-,-, ,2.1,21
1992,1,2012-07-16,97,72,85.0,11.0,66,72.0,0.0,20.0,0430,1925, ,7.1,24
1993,2,2012-07-16,98,77,88.0,34.5,65,73.0,0.0,23.0,-,-, ,8.6,23
1994,1,2012-07-17,99,79,89.0,15.0,67,74.0,0.0,24.0,0431,1925, ,8.6,26
1995,2,2012-07-17,99,80,90.0,36.5,66,74.0,0.0,25.0,-,-, ,8.9,25
1996,1,2012-07-18,94,72,83.0,9.0,71,74.0,0.0,18.0,0432,1924,TS TSRA RA BR,6.0,6
1997,2,2012-07-18,91,71,81.0,27.5,71,74.0,0.0,16.0,-,-,TSRA BR SQ,5.3,2
1998,1,2012-07-19,83,71,77.0,3.0,70,72.0,0.0,12.0,0433,1923,TSRA RA BR,5.2,4
1999,2,2012-07-19,85,70,78.0,24.5,70,72.0,0.0,13.0,-,-,TSRA RA,4.0,5
2000,1,2012-07-20,81,68,75.0,1.0,59,65.0,0.0,10.0,0433,1923, ,9.5,4
2001,2,2012-07-20,82,69,76.0,22.5,61,66.0,0.0,11.0,-,-,DZ,10.4,4
2002,1,2012-07-21,87,65,76.0,2.0,63,69.0,0.0,11.0,0434,1922, ,4.3,24
2003,2,2012-07-21,89,69,79.0,25.5,63,69.0,0.0,14.0,-,-, ,3.4,26
2004,1,2012-07-22,89,68,79.0,5.0,66,70.0,0.0,14.0,0435,1921, ,5.9,21
2005,2,2012-07-22,90,75,83.0,29.5,65,71.0,0.0,18.0,-,-, ,5.9,20
2006,1,2012-07-23,97,81,89.0,15.0,68,74.0,0.0,24.0,0436,1920,RA,9.8,24
2007,2,2012-07-23,98,81,90.0,36.5,67,74.0,0.0,25.0,-,-, ,10.0,24
2008,1,2012-07-24,84,69,77.0,3.0,65,70.0,0.0,12.0,0437,1919,TSRA RA,6.6,5
2009,2,2012-07-24,88,71,80.0,26.5,66,71.0,0.0,15.0,-,-,TSRA RA BR,5.6,4
2010,1,2012-07-25,99,70,85.0,11.0,67,73.0,0.0,20.0,0438,1918,RA,9.3,20
2011,2,2012-07-25,101,74,88.0,34.5,67,73.0,0.0,23.0,-,-, ,9.3,20
2012,1,2012-07-26,89,69,79.0,5.0,69,72.0,0.0,14.0,0439,1918,TSRA RA,6.4,25
2013,2,2012-07-26,89,72,81.0,27.5,69,73.0,0.0,16.0,-,-, ,6.0,24
2014,1,2012-07-27,86,66,76.0,2.0,64,68.0,0.0,11.0,0440,1917, ,5.4,34
2015,2,2012-07-27,87,70,79.0,25.5,64,69.0,0.0,14.0,-,-, ,4.7,31
2016,1,2012-07-28,82,67,75.0,1.0,60,66.0,0.0,10.0,0441,1916, ,6.2,6
2017,2,2012-07-28,83,71,77.0,23.5,60,66.0,0.0,12.0,-,-, ,7.1,5
2018,1,2012-07-29,85,63,74.0,0.0,59,66.0,0.0,9.0,0442,1915,RA,4.4,15
2019,2,2012-07-29,88,68,78.0,24.5,58,66.0,0.0,13.0,-,-, ,4.6,14
2020,1,2012-07-30,92,69,81.0,7.0,62,69.0,0.0,16.0,0443,1914, ,5.7,21
2021,2,2012-07-30,93,74,84.0,30.5,61,69.0,0.0,19.0,-,-, ,6.3,20
2022,1,2012-07-31,85,68,77.0,3.0,65,69.0,0.0,12.0,0444,1913, ,4.2,6
2023,2,2012-07-31,86,71,79.0,25.5,65,70.0,0.0,14.0,-,-,TSRA,4.0,4
